 VARIABLES = X, Y, u, v
I= 71, J= 39
 3.93243879E+01  3.25097170E+00  1.17851376E+00 -8.39810577E-02
 4.02835193E+01  3.25097170E+00  1.17465212E+00 -3.26645342E-02
 4.12426507E+01  3.25097170E+00  1.16605251E+00  1.26031842E-02
 4.22017821E+01  3.25097170E+00  1.13831381E+00  5.54323107E-02
 4.31609136E+01  3.25097170E+00  1.12776460E+00  6.35162024E-02
 4.41200450E+01  3.25097170E+00  1.07249780E+00  8.11784169E-02
 4.50791764E+01  3.25097170E+00  1.05086141E+00  6.53567552E-02
 4.60383078E+01  3.25097170E+00  1.04044028E+00  3.02109176E-02
 4.69974392E+01  3.25097170E+00  1.06109124E+00 -1.14833403E-02
 4.79565706E+01  3.25097170E+00  1.07759763E+00 -1.62446262E-02
 4.89157020E+01  3.25097170E+00  1.07221785E+00 -3.08775084E-02
 4.98748334E+01  3.25097170E+00  1.10866810E+00 -4.92723817E-02
 5.08339649E+01  3.25097170E+00  1.13456890E+00 -2.37239061E-02
 5.17930963E+01  3.25097170E+00  1.12226477E+00  1.43913931E-03
 5.27522277E+01  3.25097170E+00  1.16078178E+00 -1.00795569E-02
 5.37113591E+01  3.25097170E+00  1.13331884E+00  6.61856996E-03
 5.46704905E+01  3.25097170E+00  1.10086368E+00  5.01015153E-02
 5.56296219E+01  3.25097170E+00  1.09885410E+00  4.41405937E-02
 5.65887533E+01  3.25097170E+00  1.07340684E+00  6.07135777E-02
 5.75478848E+01  3.25097170E+00  9.90742106E-01  3.89067311E-02
 5.85070162E+01  3.25097170E+00  9.73061315E-01  1.38757821E-02
 5.94661476E+01  3.25097170E+00  9.08393435E-01 -1.79048113E-02
 6.04252790E+01  3.25097170E+00  8.67385905E-01  1.57741390E-02
 6.13844104E+01  3.25097170E+00  7.67789721E-01  1.77295335E-02
 6.23435418E+01  3.25097170E+00  6.49939145E-01 -2.97220456E-02
 6.33026732E+01  3.25097170E+00  5.48090107E-01 -9.82306261E-02
 6.42618046E+01  3.25097170E+00  4.96153543E-01 -2.16676521E-01
 6.52209361E+01  3.25097170E+00  5.58925421E-01 -3.14275468E-01
 6.61800675E+01  3.25097170E+00  6.30338321E-01 -2.30390009E-01
 6.71391989E+01  3.25097170E+00  6.81763732E-01 -1.46668278E-01
 0.00000000E+00  3.76061556E+00  1.13119197E+00  8.47968150E-04
 9.59131400E-01  3.76061556E+00  1.12661649E+00 -4.88112378E-04
 1.91826280E+00  3.76061556E+00  1.12131820E+00 -2.15659948E-03
 2.87739420E+00  3.76061556E+00  1.12173950E+00 -1.63069815E-03
 3.83652560E+00  3.76061556E+00  1.12046042E+00  2.01374668E-03
 4.79565700E+00  3.76061556E+00  1.12274396E+00 -6.48024773E-04
 5.75478840E+00  3.76061556E+00  1.11476085E+00 -2.27995945E-03
 6.71391990E+00  3.76061556E+00  1.11803217E+00 -1.17007766E-03
 7.67305130E+00  3.76061556E+00  1.11571608E+00  6.46597544E-03
 8.63218270E+00  3.76061556E+00  1.11541850E+00  2.26568219E-03
 9.59131410E+00  3.76061556E+00  1.08461498E+00  4.03063041E-03
 1.05504455E+01  3.76061556E+00  1.07431492E+00  4.78295546E-03
 1.15095769E+01  3.76061556E+00  1.08615597E+00 -1.29499749E-02
 1.24687083E+01  3.76061556E+00  1.08317420E+00 -2.80591858E-02
 1.34278397E+01  3.76061556E+00  1.08307448E+00 -2.32887420E-02
 1.43869712E+01  3.76061556E+00  1.13191562E+00 -2.77854361E-02
 1.53461026E+01  3.76061556E+00  1.14748838E+00 -1.58255759E-02
 1.63052340E+01  3.76061556E+00  1.16036925E+00  6.51000387E-03
 1.72643654E+01  3.76061556E+00  1.15068021E+00  5.24089246E-02
 1.82234968E+01  3.76061556E+00  1.08856530E+00  8.05238508E-02
 1.91826282E+01  3.76061556E+00  1.05732574E+00  8.54313045E-02
 2.01417596E+01  3.76061556E+00  9.87415592E-01  3.63865100E-02
 2.11008911E+01  3.76061556E+00  9.76237860E-01  1.86176040E-04
 2.20600225E+01  3.76061556E+00  9.60388984E-01 -5.39805667E-02
 2.30191539E+01  3.76061556E+00  9.66663627E-01 -9.32193438E-02
 2.39782853E+01  3.76061556E+00  1.00828390E+00 -1.43942571E-01
 2.49374167E+01  3.76061556E+00  1.04993272E+00 -1.57296258E-01
 2.58965481E+01  3.76061556E+00  1.09645142E+00 -1.31834089E-01
 2.68556795E+01  3.76061556E+00  1.13997392E+00 -1.54206122E-02
 2.78148109E+01  3.76061556E+00  1.15843986E+00  8.71623021E-02
 2.87739424E+01  3.76061556E+00  1.10267257E+00  1.95090741E-01
 2.97330738E+01  3.76061556E+00  1.06072260E+00  2.40908370E-01
 3.06922052E+01  3.76061556E+00  1.00789926E+00  1.96893554E-01
 3.16513366E+01  3.76061556E+00  9.48838196E-01  1.41750146E-01
 3.26104680E+01  3.76061556E+00  9.35610876E-01  4.80920517E-02
 3.35695994E+01  3.76061556E+00  9.43509560E-01 -1.76999469E-02
 3.45287308E+01  3.76061556E+00  9.72772376E-01 -7.69316450E-02
 3.54878622E+01  3.76061556E+00  1.01271675E+00 -1.30283513E-01
 3.64469937E+01  3.76061556E+00  1.00168864E+00 -1.67317815E-01
 3.74061251E+01  3.76061556E+00  9.97630730E-01 -1.81041740E-01
 3.83652565E+01  3.76061556E+00  1.00127972E+00 -1.52812168E-01
 3.93243879E+01  3.76061556E+00  9.97185497E-01 -8.80723654E-02
 4.02835193E+01  3.76061556E+00  1.01558368E+00 -3.81789184E-02
 4.12426507E+01  3.76061556E+00  1.02469855E+00  6.99925562E-04
 4.22017821E+01  3.76061556E+00  1.03037356E+00  4.28285650E-02
 4.31609136E+01  3.76061556E+00  1.02897930E+00  8.22832247E-02
 4.41200450E+01  3.76061556E+00  1.03302520E+00  9.19715573E-02
 4.50791764E+01  3.76061556E+00  1.00093036E+00  6.24300048E-02
 4.60383078E+01  3.76061556E+00  1.02407693E+00  2.91753508E-02
 4.69974392E+01  3.76061556E+00  1.01971409E+00 -5.96589640E-03
 4.79565706E+01  3.76061556E+00  1.03641210E+00 -4.54887758E-02
 4.89157020E+01  3.76061556E+00  1.03385906E+00 -5.72038789E-02
 4.98748334E+01  3.76061556E+00  1.04568521E+00 -5.17533265E-02
 5.08339649E+01  3.76061556E+00  1.03294293E+00 -3.20902460E-02
 5.17930963E+01  3.76061556E+00  1.04017804E+00 -2.21050052E-02
 5.27522277E+01  3.76061556E+00  1.03452651E+00 -1.50236284E-02
 5.37113591E+01  3.76061556E+00  1.02183505E+00  2.34857087E-03
 5.46704905E+01  3.76061556E+00  9.70294835E-01  5.06324515E-02
 5.56296219E+01  3.76061556E+00  9.84358899E-01  6.07017503E-02
 5.65887533E+01  3.76061556E+00  9.77097903E-01  7.00775550E-02
 5.75478848E+01  3.76061556E+00  9.72739695E-01  7.16811535E-02
 5.85070162E+01  3.76061556E+00  9.38674406E-01  1.71285584E-02
 5.94661476E+01  3.76061556E+00  8.95980146E-01  2.11326641E-02
 6.04252790E+01  3.76061556E+00  8.40557908E-01  9.92307718E-03
 6.13844104E+01  3.76061556E+00  7.55581173E-01 -2.00634334E-02
 6.23435418E+01  3.76061556E+00  6.90046807E-01 -2.95387924E-02
 6.33026732E+01  3.76061556E+00  5.81234308E-01 -1.64465613E-01
 6.42618046E+01  3.76061556E+00  5.15508831E-01 -2.07613919E-01
 6.52209361E+01  3.76061556E+00  5.95212846E-01 -2.81142213E-01
 6.61800675E+01  3.76061556E+00  6.26731486E-01 -2.64744825E-01
 6.71391989E+01  3.76061556E+00  6.74132434E-01 -2.15118865E-01
 0.00000000E+00  4.27025941E+00  9.98609948E-01  2.58161692E-03
 9.59131400E-01  4.27025941E+00  9.94464330E-01  1.47059436E-05
 1.91826280E+00  4.27025941E+00  9.89441124E-01 -1.20572601E-03
 2.87739420E+00  4.27025941E+00  9.91658584E-01 -1.05071273E-03
 3.83652560E+00  4.27025941E+00  9.86670703E-01  2.69809491E-03
 4.79565700E+00  4.27025941E+00  9.81480617E-01  3.54596797E-04
 5.75478840E+00  4.27025941E+00  9.80067098E-01 -6.04463754E-04
 6.71391990E+00  4.27025941E+00  9.93836674E-01 -2.54145770E-03
 7.67305130E+00  4.27025941E+00  9.83907050E-01  6.63129772E-03
 8.63218270E+00  4.27025941E+00  9.75294177E-01  1.40100940E-02
 9.59131410E+00  4.27025941E+00  9.42656673E-01  1.25206482E-02
 1.05504455E+01  4.27025941E+00  9.20741482E-01  5.05535894E-03
 1.15095769E+01  4.27025941E+00  9.67406235E-01 -6.04123617E-03
 1.24687083E+01  4.27025941E+00  9.66377646E-01 -2.66240962E-02
 1.34278397E+01  4.27025941E+00  9.64584280E-01 -2.39203476E-02
 1.43869712E+01  4.27025941E+00  9.62304723E-01 -3.25561572E-02
 1.53461026E+01  4.27025941E+00  9.98268434E-01 -1.83205447E-02
 1.63052340E+01  4.27025941E+00  1.00169025E+00  1.02687774E-02
 1.72643654E+01  4.27025941E+00  1.01941630E+00  5.67595713E-02
 1.82234968E+01  4.27025941E+00  9.94673899E-01  8.80038826E-02
 1.91826282E+01  4.27025941E+00  9.39830333E-01  1.09379421E-01
 2.01417596E+01  4.27025941E+00  9.36489502E-01  5.75180899E-02
 2.11008911E+01  4.27025941E+00  8.83397433E-01  9.41200662E-03
 2.20600225E+01  4.27025941E+00  8.53841071E-01 -5.65473127E-02
 2.30191539E+01  4.27025941E+00  8.26649011E-01 -9.53828944E-02
 2.39782853E+01  4.27025941E+00  8.25447577E-01 -1.69228347E-01
 2.49374167E+01  4.27025941E+00  8.82178506E-01 -1.85070811E-01
 2.58965481E+01  4.27025941E+00  8.77287057E-01 -1.69488437E-01
 2.68556795E+01  4.27025941E+00  9.01617820E-01 -4.90796419E-02
 2.78148109E+01  4.27025941E+00  9.60783715E-01  8.19489290E-02
 2.87739424E+01  4.27025941E+00  9.44055257E-01  2.06102125E-01
 2.97330738E+01  4.27025941E+00  8.99040074E-01  2.68969097E-01
 3.06922052E+01  4.27025941E+00  8.72472034E-01  2.20887128E-01
 3.16513366E+01  4.27025941E+00  8.65542280E-01  1.45638695E-01
 3.26104680E+01  4.27025941E+00  8.64455594E-01  4.34298295E-02
 3.35695994E+01  4.27025941E+00  8.40758046E-01 -2.33603198E-02
 3.45287308E+01  4.27025941E+00  8.53771947E-01 -6.82090489E-02
 3.54878622E+01  4.27025941E+00  8.65845024E-01 -1.20210625E-01
 3.64469937E+01  4.27025941E+00  8.55024751E-01 -1.63904634E-01
 3.74061251E+01  4.27025941E+00  8.53927781E-01 -1.69453144E-01
 3.83652565E+01  4.27025941E+00  8.13823094E-01 -1.50208405E-01
 3.93243879E+01  4.27025941E+00  7.88794117E-01 -1.16815496E-01
 4.02835193E+01  4.27025941E+00  8.33344926E-01 -6.08265122E-02
 4.12426507E+01  4.27025941E+00  8.39566383E-01 -1.23624692E-02
 4.22017821E+01  4.27025941E+00  8.44036071E-01  2.34411257E-02
 4.31609136E+01  4.27025941E+00  8.82818703E-01  7.56099880E-02
 4.41200450E+01  4.27025941E+00  8.92424214E-01  8.04993315E-02
 4.50791764E+01  4.27025941E+00  8.94198821E-01  5.62678411E-02
 4.60383078E+01  4.27025941E+00  9.46565710E-01  2.39688257E-02
 4.69974392E+01  4.27025941E+00  9.00269243E-01  4.06520182E-03
 4.79565706E+01  4.27025941E+00  8.95386828E-01 -3.08380038E-02
 4.89157020E+01  4.27025941E+00  8.77973138E-01 -4.59562821E-02
 4.98748334E+01  4.27025941E+00  8.53820847E-01 -1.81943103E-02
 5.08339649E+01  4.27025941E+00  8.27332165E-01 -4.29630486E-02
 5.17930963E+01  4.27025941E+00  8.12702243E-01 -2.92761518E-02
 5.27522277E+01  4.27025941E+00  7.53590696E-01 -1.36812627E-02
 5.37113591E+01  4.27025941E+00  7.44072303E-01  3.61447661E-02
 5.46704905E+01  4.27025941E+00  7.22873815E-01  5.11756790E-02
 5.56296219E+01  4.27025941E+00  8.65825297E-01  1.20483499E-01
 5.65887533E+01  4.27025941E+00  8.59460882E-01  1.11301739E-01
 5.75478848E+01  4.27025941E+00  8.36212753E-01  1.42436394E-01
 5.85070162E+01  4.27025941E+00  8.63089407E-01  1.28017781E-01
 5.94661476E+01  4.27025941E+00  7.66954355E-01  5.86589036E-02
 6.04252790E+01  4.27025941E+00  6.86650382E-01  3.08865113E-02
 6.13844104E+01  4.27025941E+00  6.23092371E-01 -5.25652476E-02
 6.23435418E+01  4.27025941E+00  5.56406700E-01 -1.00073910E-01
 6.33026732E+01  4.27025941E+00  4.69156754E-01 -1.97994558E-01
 6.42618046E+01  4.27025941E+00  5.05063005E-01 -2.24696891E-01
 6.52209361E+01  4.27025941E+00  4.54208725E-01 -2.12123356E-01
 6.61800675E+01  4.27025941E+00  4.97384063E-01 -1.98502824E-01
 6.71391989E+01  4.27025941E+00  4.72201661E-01 -2.10130113E-01
 0.00000000E+00  4.77990326E+00  7.45384042E-01  4.24725696E-04
 9.59131400E-01  4.77990326E+00  7.31231829E-01  2.23188501E-04
 1.91826280E+00  4.77990326E+00  7.37507756E-01 -5.99750284E-04
 2.87739420E+00  4.77990326E+00  7.49290058E-01  1.97190796E-03
 3.83652560E+00  4.77990326E+00  7.50701682E-01  9.40971582E-04
 4.79565700E+00  4.77990326E+00  7.49740839E-01 -3.79549990E-04
 5.75478840E+00  4.77990326E+00  7.59090347E-01  9.11306314E-04
 6.71391990E+00  4.77990326E+00  7.52516138E-01  1.76645771E-03
 7.67305130E+00  4.77990326E+00  7.54068325E-01 -5.59648470E-05
 8.63218270E+00  4.77990326E+00  7.66472319E-01  1.66886397E-02
 9.59131410E+00  4.77990326E+00  7.58755925E-01  1.62793832E-02
 1.05504455E+01  4.77990326E+00  7.39629801E-01  5.79283953E-03
 1.15095769E+01  4.77990326E+00  7.36829234E-01  7.24885008E-03
 1.24687083E+01  4.77990326E+00  7.50787488E-01 -2.65971811E-02
 1.34278397E+01  4.77990326E+00  7.44572109E-01 -3.32976687E-02
 1.43869712E+01  4.77990326E+00  7.17899637E-01 -4.20429625E-02
 1.53461026E+01  4.77990326E+00  7.06286961E-01 -3.20778260E-02
 1.63052340E+01  4.77990326E+00  7.83997267E-01 -1.26146628E-02
 1.72643654E+01  4.77990326E+00  7.64213214E-01  5.95777231E-02
 1.82234968E+01  4.77990326E+00  7.84004118E-01  1.12661771E-01
 1.91826282E+01  4.77990326E+00  8.00465539E-01  1.13267262E-01
 2.01417596E+01  4.77990326E+00  7.41683040E-01  8.09714217E-02
 2.11008911E+01  4.77990326E+00  7.39198813E-01  3.45990756E-02
 2.20600225E+01  4.77990326E+00  7.33982626E-01 -1.45358647E-02
 2.30191539E+01  4.77990326E+00  6.22874072E-01 -8.67139375E-02
 2.39782853E+01  4.77990326E+00  5.89346487E-01 -1.51246129E-01
 2.49374167E+01  4.77990326E+00  6.16789439E-01 -1.83409265E-01
 2.58965481E+01  4.77990326E+00  6.45003183E-01 -1.98348664E-01
 2.68556795E+01  4.77990326E+00  7.16318638E-01 -1.08392801E-01
 2.78148109E+01  4.77990326E+00  7.20104719E-01  4.06115076E-02
 2.87739424E+01  4.77990326E+00  7.14423783E-01  2.03220534E-01
 2.97330738E+01  4.77990326E+00  7.23638246E-01  2.64868806E-01
 3.06922052E+01  4.77990326E+00  7.59449646E-01  2.46007498E-01
 3.16513366E+01  4.77990326E+00  7.21407387E-01  1.36078425E-01
 3.26104680E+01  4.77990326E+00  7.05995126E-01  4.46774831E-02
 3.35695994E+01  4.77990326E+00  7.03354999E-01 -2.86060723E-02
 3.45287308E+01  4.77990326E+00  6.88226560E-01 -8.45899098E-02
 3.54878622E+01  4.77990326E+00  6.87434057E-01 -1.03095987E-01
 3.64469937E+01  4.77990326E+00  6.24536448E-01 -1.29630932E-01
 3.74061251E+01  4.77990326E+00  5.86851289E-01 -1.62240823E-01
 3.83652565E+01  4.77990326E+00  5.38047813E-01 -1.55501889E-01
 3.93243879E+01  4.77990326E+00  5.10782363E-01 -1.30653854E-01
 4.02835193E+01  4.77990326E+00  6.02938285E-01 -7.61787818E-02
 4.12426507E+01  4.77990326E+00  6.46886227E-01 -4.45118323E-02
 4.22017821E+01  4.77990326E+00  6.28037736E-01  5.20683649E-03
 4.31609136E+01  4.77990326E+00  6.87333220E-01  6.40896062E-02
 4.41200450E+01  4.77990326E+00  6.96029689E-01  8.00077448E-02
 4.50791764E+01  4.77990326E+00  7.29730948E-01  6.07307340E-02
 4.60383078E+01  4.77990326E+00  7.44413670E-01  3.35904726E-02
 4.69974392E+01  4.77990326E+00  7.80182712E-01  1.27899008E-02
 4.79565706E+01  4.77990326E+00  7.31072741E-01 -1.44942102E-02
 4.89157020E+01  4.77990326E+00  6.07562503E-01  2.79791233E-03
 4.98748334E+01  4.77990326E+00  6.06497266E-01 -2.89620738E-02
 5.08339649E+01  4.77990326E+00  5.22768067E-01 -6.09109003E-02
 5.17930963E+01  4.77990326E+00  4.81088318E-01 -5.57082234E-02
 5.27522277E+01  4.77990326E+00  5.59934043E-01 -5.22674100E-02
 5.37113591E+01  4.77990326E+00  5.93055272E-01  1.83011103E-02
 5.46704905E+01  4.77990326E+00  5.88119859E-01  7.01492737E-02
 5.56296219E+01  4.77990326E+00  6.47690275E-01  1.22217770E-01
 5.65887533E+01  4.77990326E+00  7.22631662E-01  1.22520677E-01
 5.75478848E+01  4.77990326E+00  7.61129225E-01  2.06789985E-01
 5.85070162E+01  4.77990326E+00  7.42299148E-01  2.06235483E-01
 5.94661476E+01  4.77990326E+00  6.23903295E-01  1.36218392E-01
 6.04252790E+01  4.77990326E+00  5.41227436E-01  4.98759067E-02
 6.13844104E+01  4.77990326E+00  5.20215330E-01 -6.76087175E-02
 6.23435418E+01  4.77990326E+00  3.68229424E-01 -1.10608710E-01
 6.33026732E+01  4.77990326E+00  3.52032830E-01 -1.90478366E-01
 6.42618046E+01  4.77990326E+00  3.66769706E-01 -2.19377891E-01
 6.52209361E+01  4.77990326E+00  3.97510149E-01 -2.31417128E-01
 6.61800675E+01  4.77990326E+00  3.13235695E-01 -2.13149800E-01
 6.71391989E+01  4.77990326E+00  3.80309534E-01 -2.21470328E-01
 0.00000000E+00  5.28954712E+00  4.50170749E-01 -1.55131992E-03
 9.59131400E-01  5.28954712E+00  4.93444231E-01 -2.07862930E-03
 1.91826280E+00  5.28954712E+00  4.69090469E-01  1.69253576E-03
 2.87739420E+00  5.28954712E+00  4.66334285E-01 -1.48167054E-03
 3.83652560E+00  5.28954712E+00  4.03628733E-01 -2.81458639E-03
 4.79565700E+00  5.28954712E+00  3.80787908E-01  6.46275912E-04
 5.75478840E+00  5.28954712E+00  3.79250856E-01  3.58000785E-03
 6.71391990E+00  5.28954712E+00  4.50635820E-01  2.34925221E-03
 7.67305130E+00  5.28954712E+00  4.56372953E-01  5.08828432E-04
 8.63218270E+00  5.28954712E+00  4.94709921E-01  1.08302442E-02
 9.59131410E+00  5.28954712E+00  4.86656436E-01  1.51444100E-02
 1.05504455E+01  5.28954712E+00  4.12361211E-01  1.72081535E-02
 1.15095769E+01  5.28954712E+00  4.15855613E-01  5.92864874E-03
 1.24687083E+01  5.28954712E+00  4.53288478E-01 -2.11899765E-02
 1.34278397E+01  5.28954712E+00  4.57533400E-01 -4.31831299E-02
 1.43869712E+01  5.28954712E+00  4.55394061E-01 -4.97216537E-02
 1.53461026E+01  5.28954712E+00  4.37824158E-01 -4.76255573E-02
 1.63052340E+01  5.28954712E+00  4.59423180E-01 -1.84187916E-02
 1.72643654E+01  5.28954712E+00  4.73159190E-01  4.16004800E-02
 1.82234968E+01  5.28954712E+00  4.72926201E-01  1.27118339E-01
 1.91826282E+01  5.28954712E+00  4.82854946E-01  1.12427066E-01
 2.01417596E+01  5.28954712E+00  4.47607846E-01  9.79507853E-02
 2.11008911E+01  5.28954712E+00  4.72476054E-01  4.66953877E-02
 2.20600225E+01  5.28954712E+00  5.10639956E-01 -6.66209189E-03
 2.30191539E+01  5.28954712E+00  4.91886299E-01 -8.17497029E-02
 2.39782853E+01  5.28954712E+00  4.87949349E-01 -1.38125137E-01
 2.49374167E+01  5.28954712E+00  4.84582335E-01 -1.92283559E-01
 2.58965481E+01  5.28954712E+00  5.11421302E-01 -2.05688293E-01
 2.68556795E+01  5.28954712E+00  5.11132682E-01 -1.28856912E-01
 2.78148109E+01  5.28954712E+00  5.07764441E-01  4.35693687E-04
 2.87739424E+01  5.28954712E+00  5.41972815E-01  1.80688446E-01
 2.97330738E+01  5.28954712E+00  5.69645301E-01  2.42969342E-01
 3.06922052E+01  5.28954712E+00  5.40171237E-01  2.50588761E-01
 3.16513366E+01  5.28954712E+00  5.58361291E-01  1.37484463E-01
 3.26104680E+01  5.28954712E+00  5.57874530E-01  4.70452446E-02
 3.35695994E+01  5.28954712E+00  5.33185354E-01 -2.56055173E-02
 3.45287308E+01  5.28954712E+00  5.37372555E-01 -4.41242761E-02
 3.54878622E+01  5.28954712E+00  4.51411891E-01 -8.66116723E-02
 3.64469937E+01  5.28954712E+00  4.24971745E-01 -1.26341986E-01
 3.74061251E+01  5.28954712E+00  4.17305354E-01 -1.62512185E-01
 3.83652565E+01  5.28954712E+00  3.72810383E-01 -1.55090375E-01
 3.93243879E+01  5.28954712E+00  3.81917910E-01 -1.27277503E-01
 4.02835193E+01  5.28954712E+00  3.92678251E-01 -6.85018152E-02
 4.12426507E+01  5.28954712E+00  4.38196699E-01 -3.72700378E-02
 4.22017821E+01  5.28954712E+00  4.45526511E-01 -2.97608882E-02
 4.31609136E+01  5.28954712E+00  4.89561686E-01  4.60898192E-02
 4.41200450E+01  5.28954712E+00  5.13584340E-01  7.41519475E-02
 4.50791764E+01  5.28954712E+00  5.42269173E-01  7.27081429E-02
 4.60383078E+01  5.28954712E+00  6.13645571E-01  8.34042871E-02
 4.69974392E+01  5.28954712E+00  5.97330725E-01  6.45765765E-02
 4.79565706E+01  5.28954712E+00  5.26991524E-01  3.67805011E-02
 4.89157020E+01  5.28954712E+00  4.17115235E-01 -2.33528561E-02
 4.98748334E+01  5.28954712E+00  4.32562683E-01 -4.00711801E-02
 5.08339649E+01  5.28954712E+00  4.92112750E-01 -6.74866090E-02
 5.17930963E+01  5.28954712E+00  4.49735571E-01 -4.91533616E-02
 5.27522277E+01  5.28954712E+00  4.59259467E-01 -1.20660781E-02
 5.37113591E+01  5.28954712E+00  4.43214600E-01  3.92096499E-02
 5.46704905E+01  5.28954712E+00  4.78911176E-01  9.29234632E-02
 5.56296219E+01  5.28954712E+00  5.63754354E-01  1.72001784E-01
 5.65887533E+01  5.28954712E+00  5.45675753E-01  1.73733417E-01
 5.75478848E+01  5.28954712E+00  5.94103084E-01  1.71965030E-01
 5.85070162E+01  5.28954712E+00  4.94216120E-01  2.06469032E-01
 5.94661476E+01  5.28954712E+00  5.09586158E-01  1.74451678E-01
 6.04252790E+01  5.28954712E+00  4.18913058E-01  7.15507415E-02
 6.13844104E+01  5.28954712E+00  2.90735839E-01 -5.04210671E-02
 6.23435418E+01  5.28954712E+00  1.71960616E-01 -1.19951111E-01
 6.33026732E+01  5.28954712E+00  2.01995354E-01 -1.80386438E-01
 6.42618046E+01  5.28954712E+00  1.35066104E-01 -2.28652637E-01
 6.52209361E+01  5.28954712E+00  2.03308379E-01 -2.44444599E-01
 6.61800675E+01  5.28954712E+00  2.06361694E-01 -1.95065982E-01
 6.71391989E+01  5.28954712E+00  2.74813316E-01 -2.49063429E-01
 0.00000000E+00  5.79919097E+00  1.57849333E-01 -1.43789079E-03
 9.59131400E-01  5.79919097E+00  1.99402181E-01  1.44678043E-03
 1.91826280E+00  5.79919097E+00  1.62837543E-01  1.01606195E-03
 2.87739420E+00  5.79919097E+00  1.87948156E-01 -2.23884133E-03
 3.83652560E+00  5.79919097E+00  2.17723563E-01 -2.38369776E-03
 4.79565700E+00  5.79919097E+00  2.04384629E-01 -8.97771229E-04
 5.75478840E+00  5.79919097E+00  1.48500612E-01 -4.47057078E-03
 6.71391990E+00  5.79919097E+00  1.96074446E-01 -4.24759134E-03
 7.67305130E+00  5.79919097E+00  1.93706098E-01  7.36521217E-03
 8.63218270E+00  5.79919097E+00  2.01666700E-01  1.27791467E-02
 9.59131410E+00  5.79919097E+00  2.02763318E-01  1.50863488E-02
 1.05504455E+01  5.79919097E+00  2.00409675E-01  1.46790952E-02
 1.15095769E+01  5.79919097E+00  2.49664420E-01  1.97178677E-03
 1.24687083E+01  5.79919097E+00  2.24902999E-01 -2.63460204E-02
 1.34278397E+01  5.79919097E+00  2.30032185E-01 -4.04427031E-02
 1.43869712E+01  5.79919097E+00  2.50813516E-01 -4.54669806E-02
 1.53461026E+01  5.79919097E+00  2.32175077E-01 -5.10125473E-02
 1.63052340E+01  5.79919097E+00  2.71841471E-01 -3.10854049E-02
 1.72643654E+01  5.79919097E+00  3.00908985E-01  3.09976769E-02
 1.82234968E+01  5.79919097E+00  3.42049181E-01  8.88156384E-02
 1.91826282E+01  5.79919097E+00  3.12775816E-01  1.03299929E-01
 2.01417596E+01  5.79919097E+00  2.79674418E-01  9.76757034E-02
 2.11008911E+01  5.79919097E+00  2.75297966E-01  4.50276793E-02
 2.20600225E+01  5.79919097E+00  2.75584280E-01 -2.16386753E-02
 2.30191539E+01  5.79919097E+00  3.20480436E-01 -8.78934952E-02
 2.39782853E+01  5.79919097E+00  3.40664218E-01 -1.23426786E-01
 2.49374167E+01  5.79919097E+00  3.11278746E-01 -1.82629468E-01
 2.58965481E+01  5.79919097E+00  2.79821199E-01 -1.84494275E-01
 2.68556795E+01  5.79919097E+00  3.15562780E-01 -1.29698657E-01
 2.78148109E+01  5.79919097E+00  3.12401668E-01  7.41841511E-03
 2.87739424E+01  5.79919097E+00  3.01764456E-01  1.43578124E-01
 2.97330738E+01  5.79919097E+00  3.89440139E-01  2.17014660E-01
 3.06922052E+01  5.79919097E+00  4.31006076E-01  2.15426481E-01
 3.16513366E+01  5.79919097E+00  4.65246756E-01  1.36609522E-01
 3.26104680E+01  5.79919097E+00  4.37460473E-01  5.15534433E-02
 3.35695994E+01  5.79919097E+00  3.92951284E-01  3.89049407E-03
 3.45287308E+01  5.79919097E+00  3.37836799E-01 -7.82872563E-03
 3.54878622E+01  5.79919097E+00  3.15576391E-01 -5.06551214E-02
 3.64469937E+01  5.79919097E+00  3.04518513E-01 -9.03594709E-02
 3.74061251E+01  5.79919097E+00  2.90886874E-01 -1.26020858E-01
 3.83652565E+01  5.79919097E+00  2.92870426E-01 -1.36446112E-01
 3.93243879E+01  5.79919097E+00  2.75259310E-01 -1.23366181E-01
 4.02835193E+01  5.79919097E+00  2.75937066E-01 -8.59628495E-02
 4.12426507E+01  5.79919097E+00  2.44527986E-01 -3.55770900E-02
 4.22017821E+01  5.79919097E+00  3.13885981E-01 -2.64642490E-02
 4.31609136E+01  5.79919097E+00  3.23860475E-01  3.96855910E-03
 4.41200450E+01  5.79919097E+00  3.52156129E-01  7.34112147E-02
 4.50791764E+01  5.79919097E+00  4.16372816E-01  8.88661557E-02
 4.60383078E+01  5.79919097E+00  4.54438478E-01  8.76805928E-02
 4.69974392E+01  5.79919097E+00  3.39254791E-01  6.99698574E-02
 4.79565706E+01  5.79919097E+00  2.31181463E-01  3.45672600E-02
 4.89157020E+01  5.79919097E+00  2.93468446E-01 -5.15898038E-02
 4.98748334E+01  5.79919097E+00  3.32966323E-01 -5.67592216E-02
 5.08339649E+01  5.79919097E+00  3.70118298E-01 -6.48822251E-02
 5.17930963E+01  5.79919097E+00  3.36813387E-01 -3.64302110E-02
 5.27522277E+01  5.79919097E+00  3.49257301E-01  2.15710027E-03
 5.37113591E+01  5.79919097E+00  3.47551327E-01  5.45811110E-02
 5.46704905E+01  5.79919097E+00  3.20210797E-01  8.46929113E-02
